,orig,dest,distance,duration
597,Ballerup,Favrskov,299476.1,11974.3
598,Ballerup,Faxe,55907.8,2441.3
599,Ballerup,Fredensborg,34801.8,1864
600,Ballerup,Fredericia,212363.9,8434.2
601,Ballerup,Frederiksberg,11868.2,914.7
602,Ballerup,Frederikshavn,489462.4,18879.8
603,Ballerup,Frederikssund,31310.5,2056.4
604,Ballerup,Furesø,11752.6,760.1
605,Ballerup,Gentofte,15730.4,1028.1
606,Ballerup,Gladsaxe,8828.1,660.4
607,Ballerup,Glostrup,8918.5,522.4
608,Ballerup,Greve,28151.7,1418.9
609,Ballerup,Gribskov,47497.2,2453.7
610,Ballerup,Guldborgsund,133905,5266
611,Ballerup,Haderslev,258731.4,10261.6
612,Ballerup,Halsnæs,59362.1,3409.6
613,Ballerup,Hedensted,233131.6,9282.2
614,Ballerup,Helsingør,34801.8,1864
615,Ballerup,Herlev,3543.3,326.7
616,Ballerup,Herning,325324.8,12594.1
617,Ballerup,Hillerød,43527.9,2323
618,Ballerup,Hjørring,464549.8,17735.2
619,Ballerup,Holbæk,78845.1,3726.8
620,Ballerup,Holstebro,350137.5,13515.9
621,Ballerup,Horsens,260323.2,10337.1
622,Ballerup,Hvidovre,13101.8,868.6
623,Ballerup,Høje-Taastrup,18132.2,1092.6
624,Ballerup,Hørsholm,28100.6,1474.9
625,Ballerup,Ikast-Brande,305475.2,11793.1
626,Ballerup,Ishøj,23856.7,1281.5
627,Ballerup,Jammerbugt,436022.8,17785.1
628,Ballerup,Kalundborg,95810.3,4756
629,Ballerup,Kerteminde,153564.4,6171.5
630,Ballerup,Kolding,244091,9704.4
631,Ballerup,København,12638,938.3
632,Ballerup,Køge,37445,1750.9
633,Ballerup,Langeland,191955.4,8556.4
634,Ballerup,Lejre,49883.4,2497.2
635,Ballerup,Lemvig,398027.9,16350.1
636,Ballerup,Lolland,145834.2,5914.6
637,Ballerup,Lyngby-Taarbæk,15713.9,1033.2
638,Ballerup,Læsø,490473.3,19119.6
639,Ballerup,Mariagerfjord,331163.9,13143.2
640,Ballerup,Middelfart,188671.8,7575
641,Ballerup,Morsø,389308,16388.8
642,Ballerup,Norddjurs,345751.5,13561.1
643,Ballerup,Nordfyn,201347.3,8416.8
644,Ballerup,Nyborg,141424.8,5934.7
645,Ballerup,Næstved,88090.5,3665.9
646,Ballerup,Odder,300084.5,12077.5
647,Ballerup,Odense,153564.4,6171.5
648,Ballerup,Odsherred,77356.8,3636
649,Ballerup,Randers,348898.1,13867.9
650,Ballerup,Rebild,362926.8,14740.1
651,Ballerup,Ringkøbing-Skjern,338696,13650.6
652,Ballerup,Ringsted,56817.1,2773.2
653,Ballerup,Roskilde,41844.5,2307.4
654,Ballerup,Rudersdal,22855.4,1220.2
655,Ballerup,Rødovre,8566.6,596.4
656,Ballerup,Samsø,319547.4,16181.6
657,Ballerup,Silkeborg,315292.1,13034.8
658,Ballerup,Skanderborg,302595.3,11718.4
659,Ballerup,Skive,375169.5,15042.2
660,Ballerup,Slagelse,110360.5,4699
661,Ballerup,Solrød,31618.4,1523.8
662,Ballerup,Sorø,87694.2,3879.5
663,Ballerup,Stevns,52852.8,2343.4
664,Ballerup,Struer,339527.3,13326.5
665,Ballerup,Svendborg,153048.3,6654.4
666,Ballerup,Syddjurs,339024.6,13347
667,Ballerup,Sønderborg,346060,13765.8
668,Ballerup,Thisted,392444.9,16003.3
669,Ballerup,Tårnby,12638,938.3
670,Ballerup,Tønder,306145.1,12646.8
671,Ballerup,Vallensbæk,15214.8,862.9
672,Ballerup,Varde,304432.6,12678.7
673,Ballerup,Vejen,255993.9,10356.5
674,Ballerup,Vejle,241791.3,10128.9
675,Ballerup,Vesthimmerland,396427.7,15828.6
676,Ballerup,Viborg,331377.8,14320.3
677,Ballerup,Vordingborg,117983.6,5242.6
678,Ballerup,Ærø,180129.9,11241.9
679,Billund,Aabenraa,98827.3,4616.1
680,Billund,Aalborg,200363.4,8172.3
681,Billund,Aarhus,97260.7,4440.4
682,Billund,Albertslund,254684.7,10598.8
683,Billund,Allerød,289747.5,12273.6
684,Billund,Assens,105577.9,5727.8
685,Billund,Ballerup,260310,10880.3
686,Billund,Billund,0,0
687,Billund,Bornholm,436837.5,20845
688,Billund,Brønderslev,246065.4,9952.5
689,Billund,Dragør,267698.9,11321.2
690,Billund,Egedal,257630.7,10718.8
691,Billund,Esbjerg,40744.5,2540.4
692,Billund,Faaborg-Midtfyn,106063.4,5817.8
693,Billund,Fanø,73788.7,4417.7
694,Billund,Favrskov,94651.4,4563.3
695,Billund,Faxe,235715.1,9913.8
696,Billund,Fredensborg,293189.7,12426.6
697,Billund,Fredericia,51534,3135
698,Billund,Frederiksberg,259734,11064.8
699,Billund,Frederikshavn,284637.6,11468.8
700,Billund,Frederikssund,248351.1,11812.9
701,Billund,Furesø,263265.5,11150
702,Billund,Gentofte,274118.3,11590.7
703,Billund,Gladsaxe,267216,11223
704,Billund,Glostrup,254684.7,10598.8
705,Billund,Greve,234957,9824.5
706,Billund,Gribskov,305885.1,13016.3
707,Billund,Guldborgsund,270480.7,12539.1
708,Billund,Haderslev,73725.4,3761
709,Billund,Halsnæs,262803.3,13401.1
710,Billund,Hedensted,28856.7,1719.7
711,Billund,Helsingør,293189.7,12426.6
712,Billund,Herlev,258239.3,10750.5
713,Billund,Herning,79964.3,3501.2
714,Billund,Hillerød,261073.6,12481.5
715,Billund,Hjørring,259725.1,10324.2
716,Billund,Holbæk,210662.6,9693.9
717,Billund,Holstebro,104777.1,4423
718,Billund,Horsens,55498.5,2926.1
719,Billund,Hvidovre,254186.4,10614.5
720,Billund,Høje-Taastrup,249878.8,10452.7
721,Billund,Hørsholm,286488.5,12037.5
722,Billund,Ikast-Brande,60114.7,2700.2
723,Billund,Ishøj,247449.4,10476.4
724,Billund,Jammerbugt,180238.5,10338.6
725,Billund,Kalundborg,205266.8,9623.9
726,Billund,Kerteminde,114819.8,5340.3
727,Billund,Kolding,59085.1,3203.8
728,Billund,København,261819.1,11237.4
729,Billund,Køge,224307.1,9490.3
730,Billund,Langeland,158634.6,7250.5
731,Billund,Lejre,212933.6,9570.5
732,Billund,Lemvig,152667.4,7257.2
733,Billund,Lolland,282409.8,13187.7
734,Billund,Lyngby-Taarbæk,274101.7,11595.8
735,Billund,Læsø,285648.5,11708.6
736,Billund,Mariagerfjord,126339.1,5732.2
737,Billund,Middelfart,78426.5,3966.5
738,Billund,Morsø,143947.5,7295.9
739,Billund,Norddjurs,140926.8,6150.1
740,Billund,Nordfyn,86281.7,4812
741,Billund,Nyborg,137517.1,6281.4
742,Billund,Næstved,219877.4,10448.2
743,Billund,Odder,95259.7,4666.5
744,Billund,Odense,114819.8,5340.3
745,Billund,Odsherred,217698.7,10209.5
746,Billund,Randers,144073.4,6456.9
747,Billund,Rebild,158102,7329.1
748,Billund,Ringkøbing-Skjern,71569.4,4485
749,Billund,Ringsted,207563.8,9289.8
750,Billund,Roskilde,224792.3,9684.9
751,Billund,Rudersdal,281243.2,11782.8
752,Billund,Rødovre,256299.4,10746
753,Billund,Samsø,114722.6,8770.6
754,Billund,Silkeborg,91181.9,5113.8
755,Billund,Skanderborg,97770.6,4307.4
756,Billund,Skive,129809,5949.3
757,Billund,Slagelse,171190.6,8011.8
758,Billund,Solrød,233698.4,9740.8
759,Billund,Sorø,195986.3,8756.5
760,Billund,Stevns,224725,9700.8
761,Billund,Struer,94166.9,4233.6
762,Billund,Svendborg,143919.4,6740.2
763,Billund,Syddjurs,134199.8,5936
764,Billund,Sønderborg,161054,7265.2
765,Billund,Thisted,147084.4,6910.4
766,Billund,Tårnby,261819.1,11237.4
767,Billund,Tønder,89971.2,5606.8
768,Billund,Vallensbæk,247631,10313.7
769,Billund,Varde,32990,2060.1
770,Billund,Vejen,18405.6,1166.9
771,Billund,Vejle,31869.6,2174.2
772,Billund,Vesthimmerland,132555.5,7590.6
773,Billund,Viborg,108775.8,5571.4
774,Billund,Vordingborg,254559.3,12515.7
775,Billund,Ærø,158359.2,10062.3
776,Bornholm,Aabenraa,461061.7,21222
777,Bornholm,Aalborg,582416.6,25688.6
778,Bornholm,Aarhus,479313.9,21956.7
779,Bornholm,Albertslund,194661.4,10986.1
780,Bornholm,Allerød,229724.1,12660.9
781,Bornholm,Assens,361864.9,17991.3
782,Bornholm,Ballerup,201505.6,11284.8
783,Bornholm,Billund,437881,20936.7
784,Bornholm,Bornholm,0,0
785,Bornholm,Brønderslev,628118.5,27468.8
786,Bornholm,Dragør,180237.8,10572.7
787,Bornholm,Egedal,203977.6,11416.4
788,Bornholm,Esbjerg,439628.3,20541.1
789,Bornholm,Faaborg-Midtfyn,362350.4,18081.3
790,Bornholm,Fanø,480432,22716.8
791,Bornholm,Favrskov,476704.5,22079.6
792,Bornholm,Faxe,233136.2,12546.6
793,Bornholm,Fredensborg,233166.4,12813.9
794,Bornholm,Fredericia,389592.3,18539.5
795,Bornholm,Frederiksberg,187004.5,10910.7
796,Bornholm,Frederikshavn,666690.8,28985.1
797,Bornholm,Frederikssund,230225.9,12931.8
798,Bornholm,Furesø,210117.2,11710
799,Bornholm,Gentofte,193383.1,11907.3
800,Bornholm,Gladsaxe,207192.7,11610.3
801,Bornholm,Glostrup,194661.4,10986.1
802,Bornholm,Greve,205380.1,11524.2
803,Bornholm,Gribskov,245861.8,13403.6
804,Bornholm,Guldborgsund,311133.4,15371.3
805,Bornholm,Haderslev,435959.8,20366.9
806,Bornholm,Halsnæs,257726.6,14359.5
807,Bornholm,Hedensted,410360,19387.5
808,Bornholm,Helsingør,233166.4,12813.9
809,Bornholm,Herlev,200984.7,11422.1
810,Bornholm,Herning,502553.2,22699.4
811,Bornholm,Hillerød,241892.5,13272.9
812,Bornholm,Hjørring,641778.3,27840.5
813,Bornholm,Holbæk,264953.8,14137.7
814,Bornholm,Holstebro,527365.9,23621.2
815,Bornholm,Horsens,437551.7,20442.4
816,Bornholm,Hvidovre,188284,10989.6
817,Bornholm,Høje-Taastrup,201160.7,11375.9
818,Bornholm,Hørsholm,226465.2,12424.8
819,Bornholm,Ikast-Brande,482703.6,21898.4
820,Bornholm,Ishøj,209965.3,11692.4
821,Bornholm,Jammerbugt,613251.2,27890.4
822,Bornholm,Kalundborg,281918.9,15166.9
823,Bornholm,Kerteminde,330792.8,16276.8
824,Bornholm,Kolding,421319.5,19809.7
825,Bornholm,København,183828.6,10901.8
826,Bornholm,Køge,214673.4,11856.2
827,Bornholm,Langeland,369183.9,18661.7
828,Bornholm,Lejre,235992.1,12908.1
829,Bornholm,Lemvig,575256.3,26455.4
830,Bornholm,Lolland,323062.6,16019.9
831,Bornholm,Lyngby-Taarbæk,214078.4,11983.1
832,Bornholm,Læsø,667701.7,29224.9
833,Bornholm,Mariagerfjord,508392.3,23248.5
834,Bornholm,Middelfart,365900.3,17680.3
835,Bornholm,Morsø,566536.4,26494.1
836,Bornholm,Norddjurs,522980,23666.4
837,Bornholm,Nordfyn,378575.7,18522.1
838,Bornholm,Nyborg,318653.3,16040
839,Bornholm,Næstved,265318.9,13771.2
840,Bornholm,Odder,477312.9,22182.8
841,Bornholm,Odense,330792.8,16276.8
842,Bornholm,Odsherred,263465.4,14046.9
843,Bornholm,Randers,526126.5,23973.2
844,Bornholm,Rebild,540155.2,24845.4
845,Bornholm,Ringkøbing-Skjern,515924.5,23755.9
846,Bornholm,Ringsted,242925.8,13184.1
847,Bornholm,Roskilde,223013.1,12527.1
848,Bornholm,Rudersdal,221219.9,12170.1
849,Bornholm,Rødovre,192928.1,11125.6
850,Bornholm,Samsø,496775.8,26286.9
851,Bornholm,Silkeborg,492520.5,23140.1
852,Bornholm,Skanderborg,479823.7,21823.7
853,Bornholm,Skive,552397.9,25147.5
854,Bornholm,Slagelse,287589,14804.3
855,Bornholm,Solrød,208846.8,11629.1
856,Bornholm,Sorø,264922.6,13984.8
857,Bornholm,Stevns,230081.2,12448.7
858,Bornholm,Struer,516755.7,23431.8
859,Bornholm,Svendborg,330276.7,16759.7
860,Bornholm,Syddjurs,516253,23452.3
861,Bornholm,Sønderborg,523288.4,23871.1
862,Bornholm,Thisted,569673.3,26108.6
863,Bornholm,Tårnby,183828.6,10901.8
864,Bornholm,Tønder,483373.5,22752.1
865,Bornholm,Vallensbæk,194123.4,11044.8
866,Bornholm,Varde,481661,22784
867,Bornholm,Vejen,433222.3,20461.8
868,Bornholm,Vejle,419019.7,20234.2
869,Bornholm,Vesthimmerland,573656.1,25933.9
870,Bornholm,Viborg,508606.2,24425.6
871,Bornholm,Vordingborg,295212,15347.9
872,Bornholm,Ærø,357358.3,21347.2
873,Brønderslev,Aabenraa,302713.2,11617.1
874,Brønderslev,Aalborg,49097.5,2513.2
875,Brønderslev,Aarhus,162583.3,6853.5
876,Brønderslev,Albertslund,444756.1,17101.9
877,Brønderslev,Allerød,479818.8,18776.7
878,Brønderslev,Assens,295649.3,12230.9
879,Brønderslev,Ballerup,450381.3,17383.4
880,Brønderslev,Billund,246087,9950.3
881,Brønderslev,Bornholm,626908.8,27348.1
882,Brønderslev,Brønderslev,0,0
883,Brønderslev,Dragør,457770.2,17824.3
884,Brønderslev,Egedal,447702,17221.9
885,Brønderslev,Esbjerg,281279.8,10936.2
886,Brønderslev,Faaborg-Midtfyn,296134.8,12320.9
887,Brønderslev,Fanø,322083.5,13111.9
888,Brønderslev,Favrskov,175488.1,6903.2
889,Brønderslev,Faxe,425786.5,16416.9
890,Brønderslev,Fredensborg,483261,18929.7
891,Brønderslev,Fredericia,248639.4,9670.4
892,Brønderslev,Frederiksberg,449805.3,17567.9
893,Brønderslev,Frederikshavn,45250.4,2408.2
894,Brønderslev,Frederikssund,438422.4,18316
895,Brønderslev,Furesø,453336.8,17653.1
896,Brønderslev,Gentofte,464189.6,18093.8
897,Brønderslev,Gladsaxe,457287.3,17726.1
898,Brønderslev,Glostrup,444756.1,17101.9
899,Brønderslev,Greve,425028.3,16327.6
900,Brønderslev,Gribskov,495956.4,19519.4
901,Brønderslev,Guldborgsund,460552,19042.2
902,Brønderslev,Haderslev,277611.3,10762
903,Brønderslev,Halsnæs,452874.7,19904.2
904,Brønderslev,Hedensted,219759.2,8522.8
905,Brønderslev,Helsingør,483261,18929.7
906,Brønderslev,Herlev,448310.7,17253.6
907,Brønderslev,Herning,165406.8,8440.5
908,Brønderslev,Hillerød,451145,18984.6
909,Brønderslev,Hjørring,15916,1201.8
910,Brønderslev,Holbæk,400734,16197
911,Brønderslev,Holstebro,162703.2,8584.9
912,Brønderslev,Horsens,197202,7874.9
913,Brønderslev,Hvidovre,444257.7,17117.6
914,Brønderslev,Høje-Taastrup,439950.1,16955.8
915,Brønderslev,Hørsholm,476559.8,18540.6
916,Brønderslev,Ikast-Brande,164522.6,8512
917,Brønderslev,Ishøj,437520.8,16979.5
918,Brønderslev,Jammerbugt,51133.7,3092.4
919,Brønderslev,Kalundborg,395338.1,16127
920,Brønderslev,Kerteminde,304891.1,11843.4
921,Brønderslev,Kolding,262971,10204.8
922,Brønderslev,København,451890.5,17740.5
923,Brønderslev,Køge,414378.5,15993.4
924,Brønderslev,Langeland,348706,13753.6
925,Brønderslev,Lejre,403004.9,16073.6
926,Brønderslev,Lemvig,160002.8,9993.9
927,Brønderslev,Lolland,472481.2,19690.8
928,Brønderslev,Lyngby-Taarbæk,464173.1,18098.9
929,Brønderslev,Læsø,46451.7,2783.6
930,Brønderslev,Mariagerfjord,139768.1,6163.8
931,Brønderslev,Middelfart,268497.9,10469.6
932,Brønderslev,Morsø,124596.3,7648.7
933,Brønderslev,Norddjurs,144645.5,6102.9
934,Brønderslev,Nordfyn,276353,11315.1
935,Brønderslev,Nyborg,327588.4,12784.5
936,Brønderslev,Næstved,409948.8,16951.3
937,Brønderslev,Odder,171852.3,7471.6
938,Brønderslev,Odense,304891.1,11843.4
939,Brønderslev,Odsherred,407770.1,16712.6
940,Brønderslev,Randers,147792.1,6409.7
941,Brønderslev,Rebild,78308.5,4333.7
942,Brønderslev,Ringkøbing-Skjern,194183.1,10209.2
943,Brønderslev,Ringsted,397635.1,15792.9
944,Brønderslev,Roskilde,414863.6,16188
945,Brønderslev,Rudersdal,471314.6,18285.9
946,Brønderslev,Rødovre,446370.7,17249.1
947,Brønderslev,Samsø,214267.1,12434.9
948,Brønderslev,Silkeborg,144487.5,6232.7
949,Brønderslev,Skanderborg,155129.7,6158.2
950,Brønderslev,Skive,151362.6,7871.3
951,Brønderslev,Slagelse,361262,14514.9
952,Brønderslev,Solrød,423769.7,16243.9
953,Brønderslev,Sorø,386057.7,15259.6
954,Brønderslev,Stevns,414796.3,16203.9
955,Brønderslev,Struer,169519.2,8794.5
956,Brønderslev,Svendborg,333990.7,13243.3
957,Brønderslev,Syddjurs,156187.6,6910
958,Brønderslev,Sønderborg,364939.9,14266.2
959,Brønderslev,Thisted,139976.1,8212.6
960,Brønderslev,Tårnby,451890.5,17740.5
961,Brønderslev,Tønder,325025,13147.2
962,Brønderslev,Vallensbæk,437702.3,16816.8
963,Brønderslev,Varde,215993.1,11136.5
964,Brønderslev,Vejen,274873.8,10856.9
965,Brønderslev,Vejle,225221.2,9242.9
966,Brønderslev,Vesthimmerland,96803,4569.1
967,Brønderslev,Viborg,116842,5650.9
968,Brønderslev,Vordingborg,444630.6,19018.8
969,Brønderslev,Ærø,348430.6,16565.4
970,Dragør,Aabenraa,291048.3,11617.2
971,Dragør,Aalborg,412403.2,16083.8
972,Dragør,Aarhus,309300.5,12351.9
973,Dragør,Albertslund,24648,1381.3
974,Dragør,Allerød,59710.8,3056.1
975,Dragør,Assens,191851.5,8386.5
976,Dragør,Ballerup,31492.2,1680
977,Dragør,Billund,267867.7,11331.9
978,Dragør,Bornholm,179060.4,10487.6
979,Dragør,Brønderslev,458105.2,17864
980,Dragør,Dragør,0,0
981,Dragør,Egedal,33964.2,1811.6
982,Dragør,Esbjerg,269614.9,10936.3
983,Dragør,Faaborg-Midtfyn,192337,8476.5
984,Dragør,Fanø,310418.6,13112
985,Dragør,Favrskov,306691.2,12474.8
986,Dragør,Faxe,63122.8,2941.8
987,Dragør,Fredensborg,63153,3209.1
988,Dragør,Fredericia,219578.9,8934.7
989,Dragør,Frederiksberg,16991.1,1305.9
990,Dragør,Frederikshavn,496677.4,19380.3
991,Dragør,Frederikssund,60212.6,3327
992,Dragør,Furesø,40103.8,2105.2
993,Dragør,Gentofte,25312.6,2267.5
994,Dragør,Gladsaxe,37179.3,2005.5
995,Dragør,Glostrup,24648,1381.3
996,Dragør,Greve,35366.7,1919.4
997,Dragør,Gribskov,75848.4,3798.8
998,Dragør,Guldborgsund,141120,5766.5
999,Dragør,Haderslev,265946.4,10762.1
1000,Dragør,Halsnæs,87713.3,4754.7
1001,Dragør,Hedensted,240346.7,9782.7
1002,Dragør,Helsingør,63153,3209.1
1003,Dragør,Herlev,30971.3,1817.3
1004,Dragør,Herning,332539.9,13094.6
1005,Dragør,Hillerød,71879.1,3668.1
1006,Dragør,Hjørring,471764.9,18235.7
1007,Dragør,Holbæk,94940.4,4532.9
1008,Dragør,Holstebro,357352.6,14016.4
1009,Dragør,Horsens,267538.3,10837.6
1010,Dragør,Hvidovre,18270.7,1384.8
1011,Dragør,Høje-Taastrup,31147.3,1771.1
1012,Dragør,Hørsholm,56451.8,2820
1013,Dragør,Ikast-Brande,312690.2,12293.6
1014,Dragør,Ishøj,39952,2087.6
1015,Dragør,Jammerbugt,443237.9,18285.6
1016,Dragør,Kalundborg,111905.6,5562.1
1017,Dragør,Kerteminde,160779.5,6672
1018,Dragør,Kolding,251306.1,10204.9
1019,Dragør,København,14123.1,1265.5
1020,Dragør,Køge,44660,2251.4
1021,Dragør,Langeland,199170.5,9056.9
1022,Dragør,Lejre,65978.7,3303.3
1023,Dragør,Lemvig,405242.9,16850.6
1024,Dragør,Lolland,153049.2,6415.1
1025,Dragør,Lyngby-Taarbæk,44065,2378.3
1026,Dragør,Læsø,497688.3,19620.1
1027,Dragør,Mariagerfjord,338378.9,13643.7
1028,Dragør,Middelfart,195886.9,8075.5
1029,Dragør,Morsø,396523,16889.3
1030,Dragør,Norddjurs,352966.6,14061.6
1031,Dragør,Nordfyn,208562.3,8917.3
1032,Dragør,Nyborg,148639.9,6435.2
1033,Dragør,Næstved,95305.5,4166.4
1034,Dragør,Odder,307299.5,12578
1035,Dragør,Odense,160779.5,6672
1036,Dragør,Odsherred,93452.1,4442.1
1037,Dragør,Randers,356113.2,14368.4
1038,Dragør,Rebild,370141.9,15240.6
1039,Dragør,Ringkøbing-Skjern,345911.1,14151.1
1040,Dragør,Ringsted,72912.4,3579.3
1041,Dragør,Roskilde,52999.8,2922.3
1042,Dragør,Rudersdal,51206.6,2565.3
1043,Dragør,Rødovre,22914.7,1520.8
1044,Dragør,Samsø,326762.4,16682.1
1045,Dragør,Silkeborg,322507.1,13535.3
1046,Dragør,Skanderborg,309810.4,12218.9
1047,Dragør,Skive,382384.6,15542.7
1048,Dragør,Slagelse,117575.6,5199.5
1049,Dragør,Solrød,38833.4,2024.3
1050,Dragør,Sorø,94909.3,4380
1051,Dragør,Stevns,60067.8,2843.9
1052,Dragør,Struer,346742.4,13827
1053,Dragør,Svendborg,160263.4,7154.9
1054,Dragør,Syddjurs,346239.6,13847.5
1055,Dragør,Sønderborg,353275,14266.3
1056,Dragør,Thisted,399660,16503.8
1057,Dragør,Tårnby,14123.1,1265.5
1058,Dragør,Tønder,313360.2,13147.3
1059,Dragør,Vallensbæk,24110,1440
1060,Dragør,Varde,311647.6,13179.2
1061,Dragør,Vejen,263208.9,10857
1062,Dragør,Vejle,249006.4,10629.4
1063,Dragør,Vesthimmerland,403642.7,16329.1
1064,Dragør,Viborg,338592.8,14820.8
1065,Dragør,Vordingborg,125198.7,5743.1
1066,Dragør,Ærø,187344.9,11742.4
1067,Egedal,Aabenraa,281435.8,11009.8
1068,Egedal,Aalborg,402790.8,15476.4
1069,Egedal,Aarhus,299688.1,11744.5
1070,Egedal,Albertslund,12697.3,713.1
1071,Egedal,Allerød,31575.2,1784
1072,Egedal,Assens,182239.1,7779.1
1073,Egedal,Ballerup,6069.7,478.3
1074,Egedal,Billund,258255.2,10724.5
1075,Egedal,Bornholm,204040.7,11381.6
1076,Egedal,Brønderslev,448492.7,17256.6
1077,Egedal,Dragør,34902.1,1857.8
1078,Egedal,Egedal,0,0
1079,Egedal,Esbjerg,260002.4,10328.9
1080,Egedal,Faaborg-Midtfyn,182724.6,7869.1
1081,Egedal,Fanø,300806.2,12504.6
1082,Egedal,Favrskov,297078.7,11867.4
1083,Egedal,Faxe,53510.4,2334.4
1084,Egedal,Fredensborg,39746.3,2216.1
1085,Egedal,Fredericia,209966.5,8327.3
1086,Egedal,Frederiksberg,16812.6,1266.8
1087,Egedal,Frederikshavn,487065,18772.9
1088,Egedal,Frederikssund,26679.2,1735.6
1089,Egedal,Furesø,6077.2,530.7
1090,Egedal,Gentofte,20674.8,1380.2
1091,Egedal,Gladsaxe,11668.1,944.3
1092,Egedal,Glostrup,12697.3,713.1
1093,Egedal,Greve,25754.3,1312
1094,Egedal,Gribskov,47712.9,2526.7
1095,Egedal,Guldborgsund,131507.6,5159.1
1096,Egedal,Haderslev,256334,10154.7
1097,Egedal,Halsnæs,59577.7,3482.6
1098,Egedal,Hedensted,230734.2,9175.3
1099,Egedal,Helsingør,39746.3,2216.1
1100,Egedal,Herlev,4445.2,376.9
1101,Egedal,Herning,322927.4,12487.2
1102,Egedal,Hillerød,34352,2238.1
1103,Egedal,Hjørring,462152.4,17628.3
1104,Egedal,Holbæk,75844.5,3499.8
1105,Egedal,Holstebro,347740.1,13409
1106,Egedal,Horsens,257925.8,10230.2
1107,Egedal,Hvidovre,16880.6,1059.3
1108,Egedal,Høje-Taastrup,15131.5,865.6
1109,Egedal,Hørsholm,33045,1827
1110,Egedal,Ikast-Brande,303077.8,11686.2
1111,Egedal,Ishøj,20856.1,1054.5
1112,Egedal,Jammerbugt,433625.4,17678.2
1113,Egedal,Kalundborg,92809.7,4529
1114,Egedal,Kerteminde,151167,6064.6
1115,Egedal,Kolding,241693.6,9597.5
1116,Egedal,København,17582.4,1290.4
1117,Egedal,Køge,35047.6,1644
1118,Egedal,Langeland,189558,8449.5
1119,Egedal,Lejre,46882.8,2270.2
1120,Egedal,Lemvig,395630.5,16243.2
1121,Egedal,Lolland,143436.8,5807.7
1122,Egedal,Lyngby-Taarbæk,15255,1273.8
1123,Egedal,Læsø,488075.9,19012.7
1124,Egedal,Mariagerfjord,328766.5,13036.3
1125,Egedal,Middelfart,186274.4,7468.1
1126,Egedal,Morsø,386910.6,16281.9
1127,Egedal,Norddjurs,343354.1,13454.2
1128,Egedal,Nordfyn,198949.9,8309.9
1129,Egedal,Nyborg,139027.4,5827.8
1130,Egedal,Næstved,85693.1,3559
1131,Egedal,Odder,297687.1,11970.6
1132,Egedal,Odense,151167,6064.6
1133,Egedal,Odsherred,74356.2,3409
1134,Egedal,Randers,346500.7,13761
1135,Egedal,Rebild,360529.4,14633.2
1136,Egedal,Ringkøbing-Skjern,336298.6,13543.7
1137,Egedal,Ringsted,53816.5,2546.2
1138,Egedal,Roskilde,38843.9,2080.4
1139,Egedal,Rudersdal,27799.8,1572.3
1140,Egedal,Rødovre,12266.9,817.5
1141,Egedal,Samsø,317150,16074.7
1142,Egedal,Silkeborg,312894.7,12927.9
1143,Egedal,Skanderborg,300197.9,11611.5
1144,Egedal,Skive,372772.1,14935.3
1145,Egedal,Slagelse,107963.1,4592.1
1146,Egedal,Solrød,29221,1416.9
1147,Egedal,Sorø,85296.8,3772.6
1148,Egedal,Stevns,50455.4,2236.5
1149,Egedal,Struer,337129.9,13219.6
1150,Egedal,Svendborg,150650.9,6547.5
1151,Egedal,Syddjurs,336627.2,13240.1
1152,Egedal,Sønderborg,343662.6,13658.9
1153,Egedal,Thisted,390047.5,15896.4
1154,Egedal,Tårnby,17582.4,1290.4
1155,Egedal,Tønder,303747.7,12539.9
1156,Egedal,Vallensbæk,16777.9,870
1157,Egedal,Varde,302035.2,12571.8
1158,Egedal,Vejen,253596.5,10249.6
1159,Egedal,Vejle,239393.9,10022
1160,Egedal,Vesthimmerland,394030.3,15721.7
1161,Egedal,Viborg,328980.4,14213.4
1162,Egedal,Vordingborg,115586.2,5135.7
1163,Egedal,Ærø,177732.5,11135
1164,Esbjerg,Aabenraa,63040.5,3713.4
1165,Esbjerg,Aalborg,236214.5,9199.8
1166,Esbjerg,Aarhus,133111.8,5467.9
1167,Esbjerg,Albertslund,256770.6,10215.4
1168,Esbjerg,Allerød,291833.3,11890.2
1169,Esbjerg,Assens,107663.8,5344.4
1170,Esbjerg,Ballerup,262395.9,10496.9
1171,Esbjerg,Billund,40523.4,2534.9
1172,Esbjerg,Bornholm,438923.4,20461.6
1173,Esbjerg,Brønderslev,281916.5,10980
1174,Esbjerg,Dragør,269784.8,10937.8
1175,Esbjerg,Egedal,259716.5,10335.4
1176,Esbjerg,Esbjerg,0,0
1177,Esbjerg,Faaborg-Midtfyn,108149.3,5434.4
1178,Esbjerg,Fanø,53086.6,3267.7
1179,Esbjerg,Favrskov,130502.5,5590.8
1180,Esbjerg,Faxe,237801,9530.4
1181,Esbjerg,Fredensborg,295275.6,12043.2
1182,Esbjerg,Fredericia,60653.9,2783.9
1183,Esbjerg,Frederiksberg,261819.8,10681.4
1184,Esbjerg,Frederikshavn,320488.7,12496.3
1185,Esbjerg,Frederikssund,250437,11429.5
1186,Esbjerg,Furesø,265351.4,10766.6
1187,Esbjerg,Gentofte,276204.2,11207.3
1188,Esbjerg,Gladsaxe,269301.9,10839.6
1189,Esbjerg,Glostrup,256770.6,10215.4
1190,Esbjerg,Greve,237042.8,9441.1
1191,Esbjerg,Gribskov,307971,12632.9
