,orig,dest,distance,duration
1204,Høje-Taastrup,Dragør,30046.9,1697.9
1205,Høje-Taastrup,Egedal,14409.2,854
1206,Høje-Taastrup,Esbjerg,251046.5,10032.8
1207,Høje-Taastrup,Faaborg-Midtfyn,173768.6,7573
1208,Høje-Taastrup,Fanø,291850.2,12208.5
1209,Høje-Taastrup,Favrskov,288122.7,11571.3
1210,Høje-Taastrup,Faxe,44554.4,2038.3
1211,Høje-Taastrup,Fredensborg,51667.5,2610.4
1212,Høje-Taastrup,Fredericia,201010.5,8031.2
1213,Høje-Taastrup,Frederiksberg,19508.5,1322.6
1214,Høje-Taastrup,Frederikshavn,478109.0,18476.8
1215,Høje-Taastrup,Frederikssund,32519.7,2389.8
1216,Høje-Taastrup,Furesø,20044.1,1285.2
1217,Høje-Taastrup,Gentofte,32596.1,1774.5
1218,Høje-Taastrup,Gladsaxe,25693.8,1406.8
1219,Høje-Taastrup,Glostrup,7823.7,678.8
1220,Høje-Taastrup,Greve,16798.3,1015.9
1221,Høje-Taastrup,Gribskov,59985.8,3154.7
1222,Høje-Taastrup,Guldborgsund,122551.6,4863
1223,Høje-Taastrup,Haderslev,247378.0,9858.6
1224,Høje-Taastrup,Halsnæs,71850.6,4110.6
1225,Høje-Taastrup,Hedensted,221778.2,8879.2
1226,Høje-Taastrup,Helsingør,51667.5,2610.4
1227,Høje-Taastrup,Herlev,15017.9,885.7
1228,Høje-Taastrup,Herning,313971.4,12191.1
1229,Høje-Taastrup,Hillerød,40192.5,2892.3
1230,Høje-Taastrup,Hjørring,453196.5,17332.2
1231,Høje-Taastrup,Holbæk,66814.3,3212.2
1232,Høje-Taastrup,Holstebro,338784.1,13112.9
1233,Høje-Taastrup,Horsens,248969.9,9934.1
1234,Høje-Taastrup,Hvidovre,13961.0,872.3
1235,Høje-Taastrup,Høje-Taastrup,0.0,0
1236,Høje-Taastrup,Hørsholm,44966.3,2221.3
1237,Høje-Taastrup,Ikast-Brande,294121.8,11390.1
1238,Høje-Taastrup,Ishøj,8211.9,689.4
1239,Høje-Taastrup,Jammerbugt,424669.5,17382.1
1240,Høje-Taastrup,Kalundborg,83779.5,4241.4
1241,Høje-Taastrup,Kerteminde,142211.1,5768.5
1242,Høje-Taastrup,Kolding,232737.7,9301.4
1243,Høje-Taastrup,København,21593.7,1495.2
1244,Høje-Taastrup,Køge,26091.6,1347.9
1245,Høje-Taastrup,Langeland,180602.1,8153.4
1246,Høje-Taastrup,Lejre,37852.6,1982.6
1247,Høje-Taastrup,Lemvig,386674.5,15947.1
1248,Høje-Taastrup,Lolland,134480.8,5511.6
1249,Høje-Taastrup,Lyngby-Taarbæk,32579.6,1779.6
1250,Høje-Taastrup,Læsø,479119.9,18716.6
1251,Høje-Taastrup,Mariagerfjord,319810.5,12740.2
1252,Høje-Taastrup,Middelfart,177318.5,7172
1253,Høje-Taastrup,Morsø,377954.6,15985.8
1254,Høje-Taastrup,Norddjurs,334398.2,13158.1
1255,Høje-Taastrup,Nordfyn,189993.9,8013.8
1256,Høje-Taastrup,Nyborg,130071.5,5531.7
1257,Høje-Taastrup,Næstved,76737.1,3262.9
1258,Høje-Taastrup,Odder,288731.1,11674.5
1259,Høje-Taastrup,Odense,142211.1,5768.5
1260,Høje-Taastrup,Odsherred,65325.9,3121.4
1261,Høje-Taastrup,Randers,337544.7,13464.9
1262,Høje-Taastrup,Rebild,351573.4,14337.1
1263,Høje-Taastrup,Ringkøbing-Skjern,327342.7,13247.6
1264,Høje-Taastrup,Ringsted,44786.3,2258.6
1265,Høje-Taastrup,Roskilde,29813.6,1792.8
1266,Høje-Taastrup,Rudersdal,39721.1,1966.6
1267,Høje-Taastrup,Rødovre,16074.0,1003.8
1268,Høje-Taastrup,Samsø,308194.0,15778.6
1269,Høje-Taastrup,Silkeborg,303938.7,12631.8
1270,Høje-Taastrup,Skanderborg,291241.9,11315.4
1271,Høje-Taastrup,Skive,363816.1,14639.2
1272,Høje-Taastrup,Slagelse,99007.2,4296
1273,Høje-Taastrup,Solrød,20265.0,1120.8
1274,Høje-Taastrup,Sorø,76340.9,3476.5
1275,Høje-Taastrup,Stevns,41499.4,1940.4
1276,Høje-Taastrup,Struer,328174.0,12923.5
1277,Høje-Taastrup,Svendborg,141695.0,6251.4
1278,Høje-Taastrup,Syddjurs,327671.2,12944
1279,Høje-Taastrup,Sønderborg,334706.6,13362.8
1280,Høje-Taastrup,Thisted,381091.5,15600.3
1281,Høje-Taastrup,Tårnby,21593.7,1495.2
1282,Høje-Taastrup,Tønder,294791.7,12243.8
1283,Høje-Taastrup,Vallensbæk,7821.9,573.9
1284,Høje-Taastrup,Varde,293079.2,12275.7
1285,Høje-Taastrup,Vejen,244640.5,9953.5
1286,Høje-Taastrup,Vejle,230437.9,9725.9
1287,Høje-Taastrup,Vesthimmerland,385074.3,15425.6
1288,Høje-Taastrup,Viborg,320024.4,13917.3
1289,Høje-Taastrup,Vordingborg,106630.2,4839.6
1290,Høje-Taastrup,Ærø,168776.5,10838.9
1291,Hørsholm,Aabenraa,309542.9,12298.9
1292,Hørsholm,Aalborg,430897.9,16765.5
1293,Hørsholm,Aarhus,327795.2,13033.6
1294,Hørsholm,Albertslund,34628.2,1704.6
1295,Hørsholm,Allerød,17826.3,1406
1296,Hørsholm,Assens,210346.2,9068.2
1297,Hørsholm,Ballerup,27386.7,1419
1298,Hørsholm,Billund,286362.3,12013.6
1299,Hørsholm,Bornholm,225971.7,12373.1
1300,Hørsholm,Brønderslev,476599.8,18545.7
1301,Hørsholm,Dragør,56833.1,2849.3
1302,Hørsholm,Egedal,34451.9,1891.6
1303,Hørsholm,Esbjerg,288109.5,11618
1304,Hørsholm,Faaborg-Midtfyn,210831.6,9158.2
1305,Hørsholm,Fanø,328913.3,13793.7
1306,Hørsholm,Favrskov,325185.8,13156.5
1307,Hørsholm,Faxe,81617.4,3623.5
1308,Hørsholm,Fredensborg,11932.5,933.1
1309,Hørsholm,Fredericia,238073.6,9616.4
1310,Hørsholm,Frederiksberg,31001.3,1917.6
1311,Hørsholm,Frederikshavn,515172.0,20062
1312,Hørsholm,Frederikssund,35397.7,2382
1313,Hørsholm,Furesø,32620.3,1720.4
1314,Hørsholm,Gentofte,24401.4,1473
1315,Hørsholm,Gladsaxe,20375.0,1187.3
1316,Hørsholm,Glostrup,34628.2,1704.6
1317,Hørsholm,Greve,53861.3,2601.1
1318,Hørsholm,Gribskov,27747.5,1980.7
1319,Hørsholm,Guldborgsund,159614.7,6448.2
1320,Hørsholm,Haderslev,284441.1,11443.8
1321,Hørsholm,Halsnæs,49083.7,3257.7
1322,Hørsholm,Hedensted,258841.3,10464.4
1323,Hørsholm,Helsingør,11932.5,933.1
1324,Hørsholm,Herlev,30930.0,1745.7
1325,Hørsholm,Herning,351034.5,13776.3
1326,Hørsholm,Hillerød,33249.6,2171.1
1327,Hørsholm,Hjørring,490259.5,18917.4
1328,Hørsholm,Holbæk,106899.1,4943.4
1329,Hørsholm,Holstebro,375847.2,14698.1
1330,Hørsholm,Horsens,286032.9,11519.3
1331,Hørsholm,Hvidovre,38811.5,2050.8
1332,Hørsholm,Høje-Taastrup,46186.1,2309.2
1333,Hørsholm,Hørsholm,0.0,0
1334,Hørsholm,Ikast-Brande,331184.9,12975.3
1335,Hørsholm,Ishøj,51910.7,2498.1
1336,Hørsholm,Jammerbugt,461732.5,18967.3
1337,Hørsholm,Kalundborg,123864.3,5972.6
1338,Hørsholm,Kerteminde,179274.1,7353.7
1339,Hørsholm,Kolding,269800.7,10886.6
1340,Hørsholm,København,31089.0,1861.3
1341,Hørsholm,Køge,63154.7,2933.1
1342,Hørsholm,Langeland,217665.1,9738.6
1343,Hørsholm,Lejre,77937.4,3713.8
1344,Hørsholm,Lemvig,423737.5,17532.3
1345,Hørsholm,Lolland,171543.8,7096.8
1346,Hørsholm,Lyngby-Taarbæk,17900.6,1297.3
1347,Hørsholm,Læsø,516182.9,20301.8
1348,Hørsholm,Mariagerfjord,356873.5,14325.4
1349,Hørsholm,Middelfart,214381.5,8757.2
1350,Hørsholm,Morsø,415017.6,17571
1351,Hørsholm,Norddjurs,371461.2,14743.3
1352,Hørsholm,Nordfyn,227057.0,9599
1353,Hørsholm,Nyborg,167134.5,7116.9
1354,Hørsholm,Næstved,113800.2,4848.1
1355,Hørsholm,Odder,325794.2,13259.7
1356,Hørsholm,Odense,179274.1,7353.7
1357,Hørsholm,Odsherred,105410.7,4852.6
1358,Hørsholm,Randers,374607.8,15050.1
1359,Hørsholm,Rebild,388636.5,15922.3
1360,Hørsholm,Ringkøbing-Skjern,364405.7,14832.8
1361,Hørsholm,Ringsted,84871.1,3989.8
1362,Hørsholm,Roskilde,69898.5,3524
1363,Hørsholm,Rudersdal,4922.3,496.8
1364,Hørsholm,Rødovre,34276.3,1778.6
1365,Hørsholm,Samsø,345257.0,17363.8
1366,Hørsholm,Silkeborg,341001.8,14217
1367,Hørsholm,Skanderborg,328305.0,12900.6
1368,Hørsholm,Skive,400879.2,16224.4
1369,Hørsholm,Slagelse,136070.2,5881.2
1370,Hørsholm,Solrød,57328.1,2706
1371,Hørsholm,Sorø,113403.9,5061.7
1372,Hørsholm,Stevns,78562.4,3525.6
1373,Hørsholm,Struer,365237.0,14508.7
1374,Hørsholm,Svendborg,178758.0,7836.6
1375,Hørsholm,Syddjurs,364734.3,14529.2
1376,Hørsholm,Sønderborg,371769.6,14948
1377,Hørsholm,Thisted,418154.6,17185.5
1378,Hørsholm,Tårnby,31089.0,1861.3
1379,Hørsholm,Tønder,331854.8,13829
1380,Hørsholm,Vallensbæk,40924.4,2045.1
1381,Hørsholm,Varde,330142.3,13860.9
1382,Hørsholm,Vejen,281703.5,11538.7
1383,Hørsholm,Vejle,267501.0,11311.1
1384,Hørsholm,Vesthimmerland,422137.3,17010.8
1385,Hørsholm,Viborg,357087.4,15502.5
1386,Hørsholm,Vordingborg,143693.3,6424.8
1387,Hørsholm,Ærø,205839.5,12424.1
1388,Ikast-Brande,Aabenraa,156827.9,6019.6
1389,Ikast-Brande,Aalborg,118913.1,6766.4
1390,Ikast-Brande,Aarhus,88983.8,3857.9
1391,Ikast-Brande,Albertslund,298870.8,11504.4
1392,Ikast-Brande,Allerød,333933.5,13179.2
1393,Ikast-Brande,Assens,149764.0,6633.4
1394,Ikast-Brande,Ballerup,304496.0,11785.9
1395,Ikast-Brande,Billund,58996.8,2618.5
1396,Ikast-Brande,Bornholm,481023.5,21750.6
1397,Ikast-Brande,Brønderslev,164615.1,8546.6
1398,Ikast-Brande,Dragør,311884.9,12226.8
1399,Ikast-Brande,Egedal,301816.7,11624.4
1400,Ikast-Brande,Esbjerg,99320.2,5042.9
1401,Ikast-Brande,Faaborg-Midtfyn,150249.5,6723.4
1402,Ikast-Brande,Fanø,96051.3,6573.9
1403,Ikast-Brande,Favrskov,57874.5,2619.2
1404,Ikast-Brande,Faxe,279901.2,10819.4
1405,Ikast-Brande,Fredensborg,337375.8,13332.2
1406,Ikast-Brande,Fredericia,102754.1,4072.9
1407,Ikast-Brande,Frederiksberg,303920.0,11970.4
1408,Ikast-Brande,Frederikshavn,203187.3,10062.9
1409,Ikast-Brande,Frederikssund,292537.2,12718.5
1410,Ikast-Brande,Furesø,307451.6,12055.6
1411,Ikast-Brande,Gentofte,318304.4,12496.3
1412,Ikast-Brande,Gladsaxe,311402.0,12128.6
1413,Ikast-Brande,Glostrup,298870.8,11504.4
1414,Ikast-Brande,Greve,279143.0,10730.1
1415,Ikast-Brande,Gribskov,350071.2,13921.9
1416,Ikast-Brande,Guldborgsund,314666.7,13444.7
1417,Ikast-Brande,Haderslev,131726.0,5164.5
1418,Ikast-Brande,Halsnæs,306989.4,14306.7
1419,Ikast-Brande,Hedensted,73873.9,2925.3
1420,Ikast-Brande,Helsingør,337375.8,13332.2
1421,Ikast-Brande,Herlev,302425.4,11656.1
1422,Ikast-Brande,Herning,24616.5,1289.9
1423,Ikast-Brande,Hillerød,305259.7,13387.1
1424,Ikast-Brande,Hjørring,178274.8,8918.3
1425,Ikast-Brande,Holbæk,254848.7,10599.5
1426,Ikast-Brande,Holstebro,49429.2,2211.7
1427,Ikast-Brande,Horsens,80483.0,3579.8
1428,Ikast-Brande,Hvidovre,298372.4,11520.1
1429,Ikast-Brande,Høje-Taastrup,294064.8,11358.3
1430,Ikast-Brande,Hørsholm,330674.6,12943.1
1431,Ikast-Brande,Ikast-Brande,0.0,0
1432,Ikast-Brande,Ishøj,291635.5,11382
1433,Ikast-Brande,Jammerbugt,136783.0,8133
1434,Ikast-Brande,Kalundborg,249452.8,10529.5
1435,Ikast-Brande,Kerteminde,159005.9,6245.9
1436,Ikast-Brande,Kolding,117085.7,4607.3
1437,Ikast-Brande,København,306005.2,12143
1438,Ikast-Brande,Køge,268493.2,10395.9
1439,Ikast-Brande,Langeland,202820.7,8156.1
1440,Ikast-Brande,Lejre,257119.6,10476.1
1441,Ikast-Brande,Lemvig,97319.5,5045.9
1442,Ikast-Brande,Lolland,326595.9,14093.3
1443,Ikast-Brande,Lyngby-Taarbæk,318287.8,12501.4
1444,Ikast-Brande,Læsø,204198.2,10302.7
1445,Ikast-Brande,Mariagerfjord,112207.0,4760.4
1446,Ikast-Brande,Middelfart,122612.6,4872.1
1447,Ikast-Brande,Morsø,87780.2,5053.3
1448,Ikast-Brande,Norddjurs,126794.6,5178.3
1449,Ikast-Brande,Nordfyn,130467.7,5717.6
1450,Ikast-Brande,Nyborg,181703.2,7187
1451,Ikast-Brande,Næstved,264063.5,11353.8
1452,Ikast-Brande,Odder,96684.7,4211.8
1453,Ikast-Brande,Odense,159005.9,6245.9
1454,Ikast-Brande,Odsherred,261884.8,11115.1
1455,Ikast-Brande,Randers,129941.2,5485.1
1456,Ikast-Brande,Rebild,143969.9,6357.3
1457,Ikast-Brande,Ringkøbing-Skjern,37562.8,2315.2
1458,Ikast-Brande,Ringsted,251749.8,10195.4
1459,Ikast-Brande,Roskilde,268978.3,10590.5
1460,Ikast-Brande,Rudersdal,325429.3,12688.4
1461,Ikast-Brande,Rødovre,300485.4,11651.6
1462,Ikast-Brande,Samsø,129288.3,9050.6
1463,Ikast-Brande,Silkeborg,64078.6,3153.7
1464,Ikast-Brande,Skanderborg,80875.2,3298
1465,Ikast-Brande,Skive,74461.1,3738
1466,Ikast-Brande,Slagelse,215376.7,8917.4
1467,Ikast-Brande,Solrød,277884.4,10646.4
1468,Ikast-Brande,Sorø,240172.4,9662.1
1469,Ikast-Brande,Stevns,268911.0,10606.4
1470,Ikast-Brande,Struer,38819.0,2022.3
1471,Ikast-Brande,Svendborg,188105.5,7645.8
1472,Ikast-Brande,Syddjurs,120067.7,4964.2
1473,Ikast-Brande,Sønderborg,219054.6,8668.7
1474,Ikast-Brande,Thisted,91736.5,4699.1
1475,Ikast-Brande,Tårnby,306005.2,12143
1476,Ikast-Brande,Tønder,179139.8,7549.7
1477,Ikast-Brande,Vallensbæk,291817.1,11219.3
1478,Ikast-Brande,Varde,47333.5,2843.6
1479,Ikast-Brande,Vejen,76981.2,3669.4
1480,Ikast-Brande,Vejle,61449.1,2985.7
1481,Ikast-Brande,Vesthimmerland,89100.0,5385
1482,Ikast-Brande,Viborg,52608.5,3328.8
1483,Ikast-Brande,Vordingborg,298745.3,13421.3
1484,Ikast-Brande,Ærø,202545.3,10967.9
1485,Ishøj,Aabenraa,270754.7,10783.2
1486,Ishøj,Aalborg,392109.6,15249.8
1487,Ishøj,Aarhus,289006.9,11517.9
1488,Ishøj,Albertslund,14071.1,1038.2
1489,Ishøj,Allerød,49807.7,2613.5
1490,Ishøj,Assens,171557.9,7552.5
1491,Ishøj,Ballerup,23048.1,1217
1492,Ishøj,Billund,247574.1,10497.9
1493,Ishøj,Bornholm,208367.7,11554.4
1494,Ishøj,Brønderslev,437811.5,17030
1495,Ishøj,Dragør,39229.1,2030.6
1496,Ishøj,Egedal,20368.8,1055.5
1497,Ishøj,Esbjerg,249321.3,10102.3
1498,Ishøj,Faaborg-Midtfyn,172043.4,7642.5
1499,Ishøj,Fanø,290125.0,12278
1500,Ishøj,Favrskov,286397.6,11640.8
1501,Ishøj,Faxe,42829.2,2107.8
1502,Ishøj,Fredensborg,57627.1,2811.9
1503,Ishøj,Fredericia,199285.3,8100.7
1504,Ishøj,Frederiksberg,28690.8,1655.3
1505,Ishøj,Frederikshavn,476383.8,18546.3
1506,Ishøj,Frederikssund,32300.5,2125.1
1507,Ishøj,Furesø,26003.7,1486.7
1508,Ishøj,Gentofte,38555.7,1976
1509,Ishøj,Gladsaxe,31653.4,1608.3
1510,Ishøj,Glostrup,14071.1,1038.2
1511,Ishøj,Greve,12854.1,875.7
1512,Ishøj,Gribskov,65945.4,3356.2
1513,Ishøj,Guldborgsund,120826.4,4932.5
1514,Ishøj,Haderslev,245652.8,9928.1
1515,Ishøj,Halsnæs,59034.8,4027
1516,Ishøj,Hedensted,220053.1,8948.7
1517,Ishøj,Helsingør,57627.1,2811.9
1518,Ishøj,Herlev,20977.5,1087.2
1519,Ishøj,Herning,312246.3,12260.6
1520,Ishøj,Hillerød,39973.3,2627.6
1521,Ishøj,Hjørring,451471.3,17401.7
1522,Ishøj,Holbæk,59025.6,2833.2
1523,Ishøj,Holstebro,337059.0,13182.4
1524,Ishøj,Horsens,247244.7,10003.6
1525,Ishøj,Hvidovre,23143.2,1205
1526,Ishøj,Høje-Taastrup,8172.5,645.6
1527,Ishøj,Hørsholm,50925.9,2422.8
1528,Ishøj,Ikast-Brande,292396.6,11459.6
1529,Ishøj,Ishøj,0.0,0
1530,Ishøj,Jammerbugt,422944.3,17451.6
1531,Ishøj,Kalundborg,75990.8,3862.4
1532,Ishøj,Kerteminde,140485.9,5838
1533,Ishøj,Kolding,231012.5,9370.9
1534,Ishøj,København,30776.0,1827.9
1535,Ishøj,Køge,24366.4,1417.4
1536,Ishøj,Langeland,178876.9,8222.9
1537,Ishøj,Lejre,30063.9,1603.6
1538,Ishøj,Lemvig,384949.3,16016.6
1539,Ishøj,Lolland,132755.6,5581.1
1540,Ishøj,Lyngby-Taarbæk,38539.1,1981.1
1541,Ishøj,Læsø,477394.7,18786.1
1542,Ishøj,Mariagerfjord,318085.3,12809.7
1543,Ishøj,Middelfart,175593.3,7241.5
1544,Ishøj,Morsø,376229.4,16055.3
1545,Ishøj,Norddjurs,332673.0,13227.6
1546,Ishøj,Nordfyn,188268.7,8083.3
1547,Ishøj,Nyborg,128346.3,5601.2
1548,Ishøj,Næstved,75011.9,3332.4
1549,Ishøj,Odder,287005.9,11744
1550,Ishøj,Odense,140485.9,5838
1551,Ishøj,Odsherred,57537.2,2742.4
1552,Ishøj,Randers,335819.6,13534.4
1553,Ishøj,Rebild,349848.2,14406.6
1554,Ishøj,Ringkøbing-Skjern,325617.5,13317.1
1555,Ishøj,Ringsted,36997.6,1879.6
1556,Ishøj,Roskilde,22025.0,1413.8
1557,Ishøj,Rudersdal,45680.7,2168.1
1558,Ishøj,Rødovre,23128.8,1267.6
1559,Ishøj,Samsø,306468.8,15848.1
1560,Ishøj,Silkeborg,302213.5,12701.3
1561,Ishøj,Skanderborg,289516.7,11384.9
1562,Ishøj,Skive,362090.9,14708.7
1563,Ishøj,Slagelse,97282.0,4365.5
1564,Ishøj,Solrød,18539.8,1190.3
1565,Ishøj,Sorø,60180.1,3221.8
1566,Ishøj,Stevns,39774.2,2009.9
1567,Ishøj,Struer,326448.8,12993
1568,Ishøj,Svendborg,139969.8,6320.9
1569,Ishøj,Syddjurs,325946.0,13013.5
1570,Ishøj,Sønderborg,332981.4,13432.3
1571,Ishøj,Thisted,379366.3,15669.8
1572,Ishøj,Tårnby,30776.0,1827.9
1573,Ishøj,Tønder,293066.5,12313.3
1574,Ishøj,Vallensbæk,17004.1,906.6
1575,Ishøj,Varde,291354.0,12345.2
1576,Ishøj,Vejen,242915.3,10023
1577,Ishøj,Vejle,228712.7,9795.4
1578,Ishøj,Vesthimmerland,383349.1,15495.1
1579,Ishøj,Viborg,318299.2,13986.8
1580,Ishøj,Vordingborg,104905.0,4909.1
1581,Ishøj,Ærø,167051.3,10908.4
1582,Jammerbugt,Aabenraa,302491.8,12052.5
1583,Jammerbugt,Aalborg,48876.2,2948.6
1584,Jammerbugt,Aarhus,162362.0,7288.9
1585,Jammerbugt,Albertslund,444534.7,17537.3
1586,Jammerbugt,Allerød,479597.5,19212.1
1587,Jammerbugt,Assens,295427.9,12666.3
1588,Jammerbugt,Ballerup,450160.0,17818.8
1589,Jammerbugt,Billund,180507.5,10361.4
1590,Jammerbugt,Bornholm,626687.5,27783.5
1591,Jammerbugt,Brønderslev,51745.3,3120
1592,Jammerbugt,Dragør,457548.9,18259.7
1593,Jammerbugt,Egedal,447480.6,17657.3
1594,Jammerbugt,Esbjerg,281058.4,11371.6
1595,Jammerbugt,Faaborg-Midtfyn,295913.4,12756.3
1596,Jammerbugt,Fanø,321862.1,13547.3
1597,Jammerbugt,Favrskov,175266.8,7338.6
1598,Jammerbugt,Faxe,425565.1,16852.3
1599,Jammerbugt,Fredensborg,483039.7,19365.1
1600,Jammerbugt,Fredericia,248418.0,10105.8
1601,Jammerbugt,Frederiksberg,449583.9,18003.3
1602,Jammerbugt,Frederikshavn,90317.6,4636.3
1603,Jammerbugt,Frederikssund,438201.1,18751.4
1604,Jammerbugt,Furesø,453115.5,18088.5
1605,Jammerbugt,Gentofte,463968.3,18529.2
1606,Jammerbugt,Gladsaxe,457066.0,18161.5
1607,Jammerbugt,Glostrup,444534.7,17537.3
1608,Jammerbugt,Greve,424806.9,16763
1609,Jammerbugt,Gribskov,495735.1,19954.8
1610,Jammerbugt,Guldborgsund,460330.6,19477.6
1611,Jammerbugt,Haderslev,277390.0,11197.4
1612,Jammerbugt,Halsnæs,452653.3,20339.6
1613,Jammerbugt,Hedensted,219537.8,8958.2
1614,Jammerbugt,Helsingør,483039.7,19365.1
1615,Jammerbugt,Herlev,448089.3,17689
1616,Jammerbugt,Herning,131746.1,7939.5
1617,Jammerbugt,Hillerød,450923.6,19420
1618,Jammerbugt,Hjørring,65405.0,3491.7
1619,Jammerbugt,Holbæk,400512.6,16632.4
1620,Jammerbugt,Holstebro,132092.9,7710
1621,Jammerbugt,Horsens,196980.7,8310.3
1622,Jammerbugt,Hvidovre,444036.4,17553
1623,Jammerbugt,Høje-Taastrup,439728.7,17391.2
1624,Jammerbugt,Hørsholm,476338.5,18976
1625,Jammerbugt,Ikast-Brande,137077.8,8153.4
1626,Jammerbugt,Ishøj,437299.4,17414.9
1627,Jammerbugt,Jammerbugt,0.0,0
1628,Jammerbugt,Kalundborg,395116.8,16562.4
1629,Jammerbugt,Kerteminde,304669.8,12278.8
1630,Jammerbugt,Kolding,262749.6,10640.2
1631,Jammerbugt,København,451669.1,18175.9
1632,Jammerbugt,Køge,414157.1,16428.8
1633,Jammerbugt,Langeland,348484.6,14189
1634,Jammerbugt,Lejre,402783.5,16509
1635,Jammerbugt,Lemvig,109961.4,7048.3
1636,Jammerbugt,Lolland,472259.8,20126.2
1637,Jammerbugt,Lyngby-Taarbæk,463951.7,18534.3
1638,Jammerbugt,Læsø,91518.9,5011.7
1639,Jammerbugt,Mariagerfjord,139546.8,6599.2
1640,Jammerbugt,Middelfart,268276.5,10905
1641,Jammerbugt,Morsø,74554.8,4703.1
1642,Jammerbugt,Norddjurs,144424.2,6538.3
1643,Jammerbugt,Nordfyn,276131.7,11750.5
1644,Jammerbugt,Nyborg,327367.1,13219.9
1645,Jammerbugt,Næstved,409727.4,17386.7
1646,Jammerbugt,Odder,171630.9,7907
1647,Jammerbugt,Odense,304669.8,12278.8
1648,Jammerbugt,Odsherred,407548.7,17148
1649,Jammerbugt,Randers,147570.8,6845.1
1650,Jammerbugt,Rebild,78087.2,4769.1
1651,Jammerbugt,Ringkøbing-Skjern,160522.4,9708.2
1652,Jammerbugt,Ringsted,397413.8,16228.3
1653,Jammerbugt,Roskilde,414642.3,16623.4
1654,Jammerbugt,Rudersdal,471093.2,18721.3
1655,Jammerbugt,Rødovre,446149.3,17684.5
1656,Jammerbugt,Samsø,214045.7,12870.3
1657,Jammerbugt,Silkeborg,144266.2,6668.1
1658,Jammerbugt,Skanderborg,154908.4,6593.6
1659,Jammerbugt,Skive,104709.7,6430.6
1660,Jammerbugt,Slagelse,361040.6,14950.3
1661,Jammerbugt,Solrød,423548.4,16679.3
1662,Jammerbugt,Sorø,385836.3,15695
1663,Jammerbugt,Stevns,414574.9,16639.3
1664,Jammerbugt,Struer,138877.8,8114.5
1665,Jammerbugt,Svendborg,333769.4,13678.7
1666,Jammerbugt,Syddjurs,155966.2,7345.4
1667,Jammerbugt,Sønderborg,364718.5,14701.6
1668,Jammerbugt,Thisted,89934.7,5267
1669,Jammerbugt,Tårnby,451669.1,18175.9
1670,Jammerbugt,Tønder,324803.7,13582.6
1671,Jammerbugt,Vallensbæk,437481.0,17252.2
1672,Jammerbugt,Varde,188548.3,10777.9
1673,Jammerbugt,Vejen,274652.4,11292.3
1674,Jammerbugt,Vejle,224999.9,9678.3
1675,Jammerbugt,Vesthimmerland,53140.6,3302.5
1676,Jammerbugt,Viborg,89397.2,5292.3
1677,Jammerbugt,Vordingborg,444409.3,19454.2
1678,Jammerbugt,Ærø,348209.2,17000.8
1679,Kalundborg,Aabenraa,228455.7,9920.8
1680,Kalundborg,Aalborg,349810.6,14387.4
1681,Kalundborg,Aarhus,246707.9,10655.5
1682,Kalundborg,Albertslund,89421.5,4512.1
1683,Kalundborg,Allerød,99017.7,5712.8
1684,Kalundborg,Assens,129258.9,6690.1
1685,Kalundborg,Ballerup,95111.8,4659.7
1686,Kalundborg,Billund,205275.1,9635.5
1687,Kalundborg,Bornholm,280431.4,14997.1
1688,Kalundborg,Brønderslev,395512.6,16167.6
1689,Kalundborg,Dragør,111292.8,5473.3
1690,Kalundborg,Egedal,92432.5,4498.2
1691,Kalundborg,Esbjerg,207022.3,9239.9
1692,Kalundborg,Faaborg-Midtfyn,129744.4,6780.1
1693,Kalundborg,Fanø,247826.0,11415.6
1694,Kalundborg,Favrskov,244098.6,10778.4
1695,Kalundborg,Faxe,101763.2,5028
1696,Kalundborg,Fredensborg,129690.8,6254.6
1697,Kalundborg,Fredericia,156986.3,7238.3
1698,Kalundborg,Frederiksberg,100754.5,5098
1699,Kalundborg,Frederikshavn,434084.8,17683.9
1700,Kalundborg,Frederikssund,78298.8,4547.2
1701,Kalundborg,Furesø,98067.4,4929.4
1702,Kalundborg,Gentofte,110619.4,5418.7
1703,Kalundborg,Gladsaxe,103717.1,5051
1704,Kalundborg,Glostrup,89421.5,4512.1
1705,Kalundborg,Greve,79252.5,4202.2
1706,Kalundborg,Gribskov,115124.5,6490.1
1707,Kalundborg,Guldborgsund,143432.0,7674.5
1708,Kalundborg,Haderslev,203353.8,9065.7
1709,Kalundborg,Halsnæs,92751.0,6135.4
1710,Kalundborg,Hedensted,177754.1,8086.3
1711,Kalundborg,Helsingør,129690.8,6254.6
1712,Kalundborg,Herlev,93041.2,4529.9
1713,Kalundborg,Herning,269947.3,11398.2
1714,Kalundborg,Hillerød,91021.3,5215.8
1715,Kalundborg,Hjørring,409172.3,16539.3
1716,Kalundborg,Holbæk,22234.5,1501.4
1717,Kalundborg,Holstebro,294760.0,12320
1718,Kalundborg,Horsens,204945.7,9141.2
1719,Kalundborg,Hvidovre,95206.9,4647.7
1720,Kalundborg,Høje-Taastrup,83753.3,4183.4
1721,Kalundborg,Hørsholm,122989.6,5865.5
1722,Kalundborg,Ikast-Brande,250097.6,10597.2
1723,Kalundborg,Ishøj,75572.7,3806.6
1724,Kalundborg,Jammerbugt,380645.3,16589.2
1725,Kalundborg,Kalundborg,0.0,0
1726,Kalundborg,Kerteminde,98186.9,4975.6
